Analyzed: Oh No It's Zombies Arctic Updated (14)

Date: 2021.08.19

ID : 0 PlayerName: bonkybonky Race: Zerg
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: RyK Race: Terran
ID : 3 PlayerName: FireFurry Race: Terran
ID : 4 PlayerName: SuperFlanker Race: Terran
ID : 5 PlayerName: Manweslover Race: Terran
ID : 6 PlayerName: Swarmlord Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
bonkybonky Zombie Win
Public Lobby

Game Length:[32:307]
Players ammount: 8
T3_Speed Kills : 0
 
ALPHAS: 
END_SIGNATURE
---------------------------------------------------------
Name: SuperFlanker
 
STRAINS: 
Naked Kills :  79
T1_speed Kills : 48
T2_Speed Kills : 35
T3_Speed Kills : 0
 
ALPHAS: 
END_SIGNATURE
---------------------------------------------------------
Name: Manweslover
 
STRAINS: 
Naked Kills :  0
 
ALPHAS: 
END_SIGNATURE
---------------------------------------------------------
Name: Swarmlord
 
STRAINS: 
Naked Kills :  105
T1_speed Kills : 125
T2_Speed Kills : 94
T3_Speed Kills : 0
 
ALPHAS: 
END_SIGNATURE

CHAT MESSAGES: 
[04:257] Swarmlord: can anybody put radair up?
[05:361] FireFurry: north
[09:058] FireFurry: east
[09:450] Frosky: is fdc
[09:467] Frosky: save
[09:515] Frosky: safe
[09:693] Frosky: no one was here ever
[09:781] SuperFlanker: oh;
[14:313] Swarmlord: power
[15:124] RyK: uwu
[20:148] RyK: lol
[20:187] RyK: im behind the pillar
[20:648] SuperFlanker: LOL
[22:084] SuperFlanker: OH;
[22:327] SuperFlanker: sorry.. I was doing something
[22:388] SuperFlanker: just now
[22:566] SuperFlanker: ty
[26:063] Frosky: cannon wait
[26:095] Frosky: we are not gonna
[26:122] Frosky: survive this
[30:482] SuperFlanker: wow;
[31:259] RyK: HELP

bonkybonky Placed 0 Greaters.
--------------------------------
