Analyzed: Oh No It's Zombies Arctic Map (310)

Date: 2022.11.25

ID : 0 PlayerName: Toxicpanda Race: Terran
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: lalaOH Race: Terran
ID : 3 PlayerName: dreamssink Race: Zerg
ID : 4 PlayerName: SniperDevil Race: Terran
ID : 5 PlayerName: LazyRivers Race: Terran
ID : 6 PlayerName: Westy Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
dreamssink  Loss
Private Lobby

Game Length:[45:541]
Players ammount: 8
Marine rank avg: 65,5
Marine GrandMaster ammount: 11

Toxicpanda First Gun ArcWelder
lalaOH First Gun BeamRifle
Frosky First Gun BeamRifle
LazyRivers First Gun SpecOpsAssaultRifle
Westy First Gun Shotgun

PURCHASES: 
[00:572] Toxicpanda Unlocked AssaultRifle 
[01:105] Toxicpanda Unlocked ArcWelder 
[01:579] Toxicpanda Placed/Upgraded MiningDroid 
[02:494] Toxicpanda Unlocked Stimpack 
[04:029] Toxicpanda Unlocked BioMechanicalRepairDrone 
[04:041] Toxicpanda Unlocked CombatAccelerationDrone 
[04:128] Toxicpanda Placed/Upgraded HealingDrone 
[05:220] Toxicpanda Placed/Upgraded HealingDrone 
[05:385] Toxicpanda Placed/Upgraded HealingDrone 
[06:229] Toxicpanda Unlocked AdvancedDroidEngines 
[07:038] Toxicpanda Unlocked AutoTurret 
[07:293] Toxicpanda Placed/Upgraded AutoTurret 
[07:440] Toxicpanda Placed/Upgraded AutoTurret 
[07:577] Toxicpanda Placed/Upgraded AutoTurret 
[08:439] Toxicpanda Unlocked TurboDroidEngines 
[09:713] Toxicpanda Unlocked PsiDisrupter 
[09:815] Toxicpanda Placed/Upgraded PsiIndoctrinator 
[10:078] Toxicpanda Placed/Upgraded PsiIndoctrinator 
[10:182] Toxicpanda Unlocked SpecOpsPsiDisruptor 
[10:244] Toxicpanda Unlocked ExplorationDroid 
[10:250] Toxicpanda Placed/Upgraded ExplorationDroid 
[10:850] Toxicpanda Placed/Upgraded ExplorationDroid 
[10:852] Toxicpanda Placed/Upgraded ExplorationDroid 
[11:308] Toxicpanda Unlocked HeavyTurret 
[11:511] Toxicpanda Placed/Upgraded AutoTurret 
[11:702] Toxicpanda Placed/Upgraded AutoTurret 
[11:833] Toxicpanda Placed/Upgraded AutoTurret 
[11:976] Toxicpanda Placed/Upgraded AutoTurret 
[13:094] Toxicpanda Placed/Upgraded AutoTurret 
[13:232] Toxicpanda Placed/Upgraded PsiIndoctrinator 
[13:264] Toxicpanda Unlocked QuantumBackpack 
[13:378] Toxicpanda Placed/Upgraded HealingDrone 
[15:510] Toxicpanda Placed/Upgraded PsiIndoctrinator 
[15:773] Toxicpanda Placed/Upgraded PsiIndoctrinator 
[16:323] Toxicpanda Unlocked SpecOpsArcWelder 
[17:323] Toxicpanda Unlocked FlameTurret 
[17:361] Toxicpanda Placed/Upgraded AutoTurret 
[17:483] Toxicpanda Placed/Upgraded AutoTurret 
[17:616] Toxicpanda Placed/Upgraded AutoTurret 
[17:771] Toxicpanda Placed/Upgraded AutoTurret 
[18:029] Toxicpanda Unlocked ForceFieldGrenade 
[18:163] Toxicpanda Placed/Upgraded AutoTurret 
[18:268] Toxicpanda Placed/Upgraded AutoTurret 
[18:377] Toxicpanda Placed/Upgraded AutoTurret 
[18:988] Toxicpanda Placed/Upgraded HealingDrone 
[19:327] Toxicpanda Unlocked PsiDepressor 
[22:421] Toxicpanda Placed/Upgraded HealingDrone 
[22:511] Toxicpanda Placed/Upgraded AutoTurret 
[23:417] Toxicpanda Unlocked FlashBang 
[23:447] Toxicpanda Unlocked EnergySuit 
[23:453] Toxicpanda Unlocked AdvancedEnergySuit 
[23:467] Toxicpanda Unlocked SpecOpsFlashbang 
[23:550] Toxicpanda Unlocked SpecOpsBioMechanicalRepairDrone 
[23:552] Toxicpanda Unlocked RechargeDrone 
[24:088] Toxicpanda Placed/Upgraded HealingDrone 
[24:430] Toxicpanda Placed/Upgraded AutoTurret 
